from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_trip_id,to_trip_id
9321422,9321422,2,120,,
9321423,9321423,2,120,,
9321424,9321424,2,120,,
9321426,9321426,2,120,,
9321427,9321427,2,120,,
9321428,9321428,2,120,,
9321429,9321429,2,120,,
9321430,9321430,2,120,,
9321431,9321431,2,120,,
9321432,9321432,2,120,,
9321433,9321433,2,120,,
9321434,9321434,2,120,,
9321435,9321435,2,120,,
9321436,9321436,2,120,,
9321437,9321437,2,120,,
9321438,9321438,2,120,,
9321439,9321439,2,120,,
9321440,9321440,2,120,,
9321441,9321441,2,120,,
9321442,9321442,2,120,,
9321443,9321443,2,120,,
9321444,9321444,2,120,,
9321445,9321445,2,120,,
9321470,9321470,2,120,,
9321471,9321471,2,120,,
9321472,9321472,2,120,,
9321473,9321473,2,120,,
9321474,9321474,2,120,,
9321490,9321490,2,120,,
9321491,9321491,2,120,,
9321492,9321492,2,120,,
9321493,9321493,2,120,,
9321510,9321510,2,120,,
9321511,9321511,2,120,,
9321512,9321512,2,120,,
9321513,9321513,2,120,,
9321514,9321514,2,120,,
9321515,9321515,2,120,,
9321516,9321516,2,120,,
9321517,9321517,2,120,,
9321518,9321518,2,120,,
9321520,9321520,2,120,,
9321521,9321521,2,120,,
9321530,9321530,2,120,,
9321531,9321531,2,120,,
9321532,9321532,2,120,,
9321533,9321533,2,120,,
9321534,9321534,2,120,,
9321535,9321535,2,120,,
9321536,9321536,2,120,,
9321540,9321540,2,120,,
9321541,9321541,2,120,,
9321542,9321542,2,120,,
9321543,9321543,2,120,,
9321544,9321544,2,120,,
9321545,9321545,2,120,,
9321546,9321546,2,120,,
9321547,9321547,2,120,,
9321549,9321549,2,120,,
9321550,9321550,2,120,,
9321555,9321555,2,120,,
9321556,9321556,2,120,,
9321560,9321560,2,120,,
9321561,9321561,2,120,,
9321562,9321562,2,120,,
9321563,9321563,2,120,,
9321564,9321564,2,120,,
9321565,9321565,2,120,,
9321566,9321566,2,120,,
9321580,9321580,2,120,,
9321581,9321581,2,120,,
9321582,9321582,2,120,,
9321583,9321583,2,120,,
9321584,9321584,2,120,,
9321585,9321585,2,120,,
9321600,9321600,2,120,,
9321601,9321601,2,120,,
9321602,9321602,2,120,,
9321603,9321603,2,120,,
9321604,9321604,2,120,,
9321610,9321610,2,120,,
9321611,9321611,2,120,,
9321612,9321612,2,120,,
9321615,9321615,2,120,,
9321616,9321616,2,120,,
9321617,9321617,2,120,,
9321618,9321618,2,120,,
9321625,9321625,2,120,,
9321626,9321626,2,120,,
9321627,9321627,2,120,,
9321629,9321629,2,120,,
9321630,9321630,2,120,,
9321631,9321631,2,120,,
9321635,9321635,2,120,,
9321636,9321636,2,120,,
9321637,9321637,2,120,,
9321638,9321638,2,120,,
9321639,9321639,2,120,,
9321640,9321640,2,120,,
9321641,9321641,2,120,,
9321650,9321650,2,120,,
9321651,9321651,2,120,,
9321652,9321652,2,120,,
9321673,9321673,2,120,,
9321674,9321674,2,120,,
9321677,9321677,2,120,,
9321678,9321678,2,120,,
9321679,9321679,2,120,,
9321685,9321685,2,120,,
9321686,9321686,2,120,,
9321687,9321687,2,120,,
9321688,9321688,2,120,,
9321689,9321689,2,120,,
9321695,9321695,2,120,,
9321696,9321696,2,120,,
9321697,9321697,2,120,,
9321700,9321700,2,120,,
9321704,9321704,2,120,,
9321705,9321705,2,120,,
9321707,9321707,2,120,,
9321708,9321708,2,120,,
9321709,9321709,2,120,,
9321710,9321710,2,120,,
9321711,9321711,2,120,,
9321712,9321712,2,120,,
9321713,9321713,2,120,,
9321731,9321731,2,120,,
9321733,9321733,2,120,,
9321734,9321734,2,120,,
9321741,9321741,2,120,,
9321742,9321742,2,120,,
9321744,9321744,2,120,,
9321745,9321745,2,120,,
9321746,9321746,2,120,,
9321747,9321747,2,120,,
9321748,9321748,2,120,,
9321749,9321749,2,120,,
9321750,9321750,2,120,,
9321751,9321751,2,120,,
9321755,9321755,2,120,,
9321759,9321759,2,120,,
9321760,9321760,2,120,,
9321761,9321761,2,120,,
9321762,9321762,2,120,,
9321763,9321763,2,120,,
9321764,9321764,2,120,,
9321765,9321765,2,120,,
9321780,9321780,2,120,,
9321781,9321781,2,120,,
9321782,9321782,2,120,,
9321783,9321783,2,120,,
9321784,9321784,2,120,,
9321785,9321785,2,120,,
9321786,9321786,2,120,,
9321787,9321787,2,120,,
9321800,9321800,2,120,,
9321801,9321801,2,120,,
9321810,9321810,2,120,,
9321811,9321811,2,120,,
9321812,9321812,2,120,,
9321820,9321820,2,120,,
9321830,9321830,2,120,,
9321831,9321831,2,120,,
9321832,9321832,2,120,,
9321833,9321833,2,120,,
9321834,9321834,2,120,,
9321845,9321845,2,120,,
9321847,9321847,2,120,,
9321848,9321848,2,120,,
9321849,9321849,2,120,,
9321850,9321850,2,120,,
9321870,9321870,2,120,,
9321871,9321871,2,120,,
9321872,9321872,2,120,,
9321873,9321873,2,120,,
9321874,9321874,2,120,,
9321875,9321875,2,120,,
9321876,9321876,2,120,,
9340002,9340002,2,120,,
9340003,9340003,2,120,,
9340004,9340004,2,600,,
9340005,9340005,2,120,,
9340006,9340006,2,120,,
9340008,9340008,2,120,,
9340011,9340011,2,120,,
9340012,9340012,2,120,,
9340013,9340013,2,120,,
9340014,9340014,2,120,,
9340015,9340015,2,120,,
9340016,9340016,2,120,,
9340017,9340017,2,120,,
9340018,9340018,2,120,,
9340019,9340019,2,120,,
9340020,9340020,2,120,,
9340021,9340021,2,120,,
9340022,9340022,2,120,,
9340023,9340023,2,120,,
9340024,9340024,2,120,,
9340025,9340025,2,120,,
9340026,9340026,2,120,,
9340027,9340027,2,120,,
9340032,9340032,2,120,,
9340033,9340033,2,120,,
9340034,9340034,2,120,,
9340035,9340035,2,120,,
9340036,9340036,2,120,,
9340038,9340038,2,120,,
9340041,9340041,2,120,,
9340042,9340042,2,120,,
9340044,9340044,2,120,,
9340045,9340045,2,120,,
9340050,9340050,2,600,,
9340055,9340055,2,120,,
9340056,9340056,2,120,,
9340058,9340058,2,120,,
9340061,9340061,2,120,,
9340062,9340062,2,120,,
9340063,9340063,2,120,,
9340064,9340064,2,120,,
9340068,9340068,2,120,,
9340069,9340069,2,120,,
9340070,9340070,2,120,,
9340071,9340071,2,120,,
9340072,9340072,2,120,,
9340073,9340073,2,120,,
9340074,9340074,2,120,,
9340075,9340075,2,120,,
9340076,9340076,2,120,,
9340077,9340077,2,120,,
9340078,9340078,2,120,,
9340079,9340079,2,120,,
9340080,9340080,2,120,,
9340081,9340081,2,120,,
9340085,9340085,2,120,,
9340089,9340089,2,120,,
9340092,9340092,2,120,,
9340093,9340093,2,120,,
9340095,9340095,2,120,,
9340096,9340096,2,120,,
9340097,9340097,2,120,,
9340098,9340098,2,120,,
9340099,9340099,2,120,,
9340100,9340100,2,120,,
9340101,9340101,2,120,,
9340106,9340106,2,120,,
9340107,9340107,2,120,,
9340108,9340108,2,120,,
9340109,9340109,2,120,,
9340110,9340110,2,120,,
9340111,9340111,2,120,,
9340112,9340112,2,120,,
9340114,9340114,2,120,,
9340117,9340117,2,120,,
9340119,9340119,2,120,,
9340120,9340120,2,120,,
9340121,9340121,2,120,,
9340122,9340122,2,120,,
9340123,9340123,2,120,,
9340124,9340124,2,120,,
9340125,9340125,2,120,,
9340126,9340126,2,120,,
9340127,9340127,2,120,,
9340128,9340128,2,120,,
9340129,9340129,2,120,,
9340130,9340130,2,120,,
9340131,9340131,2,120,,
9340132,9340132,2,120,,
9340133,9340133,2,120,,
9340134,9340134,2,120,,
9340135,9340135,2,120,,
9340136,9340136,2,120,,
9340137,9340137,2,120,,
9340138,9340138,2,120,,
9340139,9340139,2,120,,
9340140,9340140,2,120,,
9340141,9340141,2,120,,
9340142,9340142,2,120,,
9340143,9340143,2,120,,
9340144,9340144,2,120,,
9340145,9340145,2,120,,
9340146,9340146,2,120,,
9340147,9340147,2,120,,
9340148,9340148,2,120,,
9340149,9340149,2,120,,
9340153,9340153,2,120,,
9340154,9340154,2,120,,
9340155,9340155,2,120,,
9340156,9340156,2,120,,
9340157,9340157,2,120,,
9340158,9340158,2,120,,
9340159,9340159,2,120,,
9340160,9340160,2,120,,
9340161,9340161,2,120,,
9340162,9340162,2,120,,
9340163,9340163,2,120,,
9340164,9340164,2,120,,
9340165,9340165,2,120,,
9340166,9340166,2,120,,
9340168,9340168,2,120,,
9340169,9340169,2,120,,
9340170,9340170,2,120,,
9340171,9340171,2,120,,
9340172,9340172,2,120,,
9340173,9340173,2,120,,
9340174,9340174,2,120,,
9340175,9340175,2,120,,
9340176,9340176,2,120,,
9340177,9340177,2,120,,
9340178,9340178,2,120,,
9340179,9340179,2,120,,
9340182,9340182,2,120,,
9340183,9340183,2,120,,
9340184,9340184,2,120,,
9340187,9340187,2,120,,
9340190,9340190,2,120,,
9340191,9340191,2,120,,
9340193,9340193,2,120,,
9340194,9340194,2,120,,
9340198,9340198,2,120,,
9340199,9340199,2,120,,
9340200,9340200,2,120,,
9340201,9340201,2,120,,
9340203,9340203,2,120,,
9340204,9340204,2,120,,
9340205,9340205,2,120,,
9340206,9340206,2,120,,
9340207,9340207,2,120,,
9340208,9340208,2,120,,
9340209,9340209,2,120,,
9340210,9340210,2,120,,
9340211,9340211,2,120,,
9340212,9340212,2,120,,
9340214,9340214,2,120,,
9340215,9340215,2,120,,
9340216,9340216,2,120,,
9340217,9340217,2,120,,
9340218,9340218,2,120,,
9340219,9340219,2,120,,
9340220,9340220,2,120,,
9340221,9340221,2,120,,
9340222,9340222,2,120,,
9340223,9340223,2,120,,
9340224,9340224,2,120,,
9340226,9340226,2,120,,
9340227,9340227,2,120,,
9340228,9340228,2,120,,
9340229,9340229,2,120,,
9340230,9340230,2,120,,
9340232,9340232,2,120,,
9340233,9340233,2,120,,
9340234,9340234,2,120,,
9340235,9340235,2,120,,
9340236,9340236,2,120,,
9340237,9340237,2,120,,
9340238,9340238,2,120,,
9340240,9340240,2,120,,
9340241,9340241,2,120,,
9340242,9340242,2,120,,
9340243,9340243,2,120,,
9340244,9340244,2,120,,
9340245,9340245,2,120,,
9340246,9340246,2,120,,
9340247,9340247,2,120,,
9340248,9340248,2,120,,
9340249,9340249,2,120,,
9340250,9340250,2,120,,
9340251,9340251,2,120,,
9340252,9340252,2,120,,
9340253,9340253,2,120,,
9340254,9340254,2,120,,
9340255,9340255,2,120,,
9340256,9340256,2,120,,
9340257,9340257,2,120,,
9340258,9340258,2,120,,
9340259,9340259,2,120,,
9340261,9340261,2,120,,
9340263,9340263,2,120,,
9340264,9340264,2,120,,
9340265,9340265,2,120,,
9340266,9340266,2,120,,
9340267,9340267,2,120,,
9340268,9340268,2,120,,
9340269,9340269,2,120,,
9340270,9340270,2,120,,
9340271,9340271,2,120,,
9340272,9340272,2,120,,
9340273,9340273,2,120,,
9340275,9340275,2,120,,
9340276,9340276,2,120,,
9340277,9340277,2,120,,
9340278,9340278,2,120,,
9340279,9340279,2,120,,
9340280,9340280,2,120,,
9340281,9340281,2,120,,
9340282,9340282,2,120,,
9340284,9340284,2,120,,
9340285,9340285,2,120,,
9340286,9340286,2,120,,
9340287,9340287,2,120,,
9340288,9340288,2,120,,
9340289,9340289,2,120,,
9340290,9340290,2,120,,
9340291,9340291,2,120,,
9340292,9340292,2,120,,
9340293,9340293,2,120,,
9340294,9340294,2,120,,
9340295,9340295,2,120,,
9340296,9340296,2,120,,
9340298,9340298,2,120,,
9340299,9340299,2,120,,
9340300,9340300,2,120,,
9340301,9340301,2,120,,
9340302,9340302,2,120,,
9340303,9340303,2,120,,
9340304,9340304,2,120,,
9340306,9340306,2,120,,
9340307,9340307,2,120,,
9340308,9340308,2,120,,
9340309,9340309,2,120,,
9340310,9340310,2,120,,
9340312,9340312,2,120,,
9340313,9340313,2,120,,
9340314,9340314,2,120,,
9340315,9340315,2,120,,
9340316,9340316,2,120,,
9340317,9340317,2,120,,
9340318,9340318,2,120,,
9340320,9340320,2,120,,
9340323,9340323,2,120,,
9340324,9340324,2,120,,
9340326,9340326,2,120,,
9340327,9340327,2,120,,
9340328,9340328,2,120,,
9340329,9340329,2,120,,
9340330,9340330,2,120,,
9340331,9340331,2,120,,
9340332,9340332,2,120,,
9340333,9340333,2,120,,
9340334,9340334,2,120,,
9340335,9340335,2,120,,
9340337,9340337,2,120,,
9340339,9340339,2,120,,
9340340,9340340,2,120,,
9340341,9340341,2,120,,
9340342,9340342,2,120,,
9340343,9340343,2,120,,
9340344,9340344,2,120,,
9340345,9340345,2,120,,
9340346,9340346,2,120,,
9340347,9340347,2,120,,
9340348,9340348,2,120,,
9340349,9340349,2,120,,
9340350,9340350,2,120,,
9340351,9340351,2,120,,
9340353,9340353,2,120,,
9340354,9340354,2,120,,
9340355,9340355,2,120,,
9340357,9340357,2,120,,
9340358,9340358,2,120,,
9340359,9340359,2,120,,
9340360,9340360,2,120,,
9340362,9340362,2,120,,
9340363,9340363,2,120,,
9340364,9340364,2,120,,
9340365,9340365,2,120,,
9340366,9340366,2,120,,
9340368,9340368,2,120,,
9340369,9340369,2,120,,
9340370,9340370,2,120,,
9340371,9340371,2,120,,
9340372,9340372,2,120,,
9340373,9340373,2,120,,
9340374,9340374,2,120,,
9340375,9340375,2,120,,
9340377,9340377,2,120,,
9340378,9340378,2,120,,
9340379,9340379,2,120,,
9340380,9340380,2,120,,
9340382,9340382,2,120,,
9340383,9340383,2,120,,
9340384,9340384,2,120,,
9340385,9340385,2,120,,
9340386,9340386,2,120,,
9340387,9340387,2,120,,
9340388,9340388,2,120,,
9340389,9340389,2,120,,
9340390,9340390,2,120,,
9340391,9340391,2,120,,
9340392,9340392,2,120,,
9340393,9340393,2,120,,
9340394,9340394,2,120,,
9340395,9340395,2,120,,
9340396,9340396,2,120,,
9340397,9340397,2,120,,
9340398,9340398,2,120,,
9340399,9340399,2,120,,
9340400,9340400,2,120,,
9340401,9340401,2,120,,
9340402,9340402,2,120,,
9340403,9340403,2,120,,
9340404,9340404,2,120,,
9340405,9340405,2,120,,
9340407,9340407,2,120,,
9340408,9340408,2,120,,
9340409,9340409,2,120,,
9340410,9340410,2,120,,
9340411,9340411,2,120,,
9340412,9340412,2,120,,
9340413,9340413,2,120,,
9340415,9340415,2,120,,
9340416,9340416,2,120,,
9340417,9340417,2,120,,
9340418,9340418,2,120,,
9340419,9340419,2,120,,
9340420,9340420,2,120,,
9340421,9340421,2,120,,
9340422,9340422,2,120,,
9340423,9340423,2,120,,
9340424,9340424,2,120,,
9340425,9340425,2,120,,
9340426,9340426,2,120,,
9340427,9340427,2,120,,
9340428,9340428,2,120,,
9340430,9340430,2,120,,
9340431,9340431,2,120,,
9340432,9340432,2,120,,
9340433,9340433,2,120,,
9340434,9340434,2,120,,
9340435,9340435,2,120,,
9340439,9340439,2,120,,
9340440,9340440,2,120,,
9340441,9340441,2,120,,
9340442,9340442,2,120,,
9340443,9340443,2,120,,
9340444,9340444,2,120,,
9340446,9340446,2,120,,
9340447,9340447,2,120,,
9340448,9340448,2,120,,
9340449,9340449,2,120,,
9340450,9340450,2,120,,
9340453,9340453,2,120,,
9340454,9340454,2,120,,
9340455,9340455,2,120,,
9340456,9340456,2,120,,
9340457,9340457,2,120,,
9340458,9340458,2,120,,
9340460,9340460,2,120,,
9340461,9340461,2,120,,
9340462,9340462,2,120,,
9340463,9340463,2,120,,
9340464,9340464,2,120,,
9340465,9340465,2,120,,
9340466,9340466,2,120,,
9340467,9340467,2,120,,
9340468,9340468,2,120,,
9340470,9340470,2,120,,
9340471,9340471,2,120,,
9340472,9340472,2,120,,
9340474,9340474,2,120,,
9340475,9340475,2,120,,
9340476,9340476,2,120,,
9340477,9340477,2,120,,
9340478,9340478,2,120,,
9340479,9340479,2,120,,
9340480,9340480,2,120,,
9340481,9340481,2,120,,
9340482,9340482,2,120,,
9340483,9340483,2,120,,
9340484,9340484,2,120,,
9340485,9340485,2,120,,
9340486,9340486,2,120,,
9340490,9340490,2,120,,
9340493,9340493,2,120,,
9340494,9340494,2,120,,
9340495,9340495,2,120,,
9340496,9340496,2,120,,
9340497,9340497,2,120,,
9340498,9340498,2,120,,
9340499,9340499,2,120,,
9340500,9340500,2,120,,
9340501,9340501,2,120,,
9340502,9340502,2,120,,
9340503,9340503,2,120,,
9340504,9340504,2,120,,
9340505,9340505,2,120,,
9340509,9340509,2,120,,
9340510,9340510,2,120,,
9340511,9340511,2,120,,
9340512,9340512,2,120,,
9340513,9340513,2,120,,
9340516,9340516,2,120,,
9340517,9340517,2,120,,
9340520,9340520,2,120,,
9340521,9340521,2,120,,
9340522,9340522,2,120,,
9340523,9340523,2,120,,
9340524,9340524,2,120,,
9340525,9340525,2,120,,
9340526,9340526,2,120,,
9340527,9340527,2,120,,
9340528,9340528,2,120,,
9340529,9340529,2,120,,
9340530,9340530,2,120,,
9340531,9340531,2,120,,
9340532,9340532,2,120,,
9340533,9340533,2,120,,
9340534,9340534,2,120,,
9340536,9340536,2,120,,
9340537,9340537,2,120,,
9340538,9340538,2,120,,
9340539,9340539,2,120,,
9340540,9340540,2,120,,
9340541,9340541,2,120,,
9340542,9340542,2,120,,
9340543,9340543,2,120,,
9340544,9340544,2,120,,
9340545,9340545,2,120,,
9340546,9340546,2,120,,
9340547,9340547,2,120,,
9340548,9340548,2,120,,
9340549,9340549,2,120,,
9340550,9340550,2,120,,
9340551,9340551,2,120,,
9340552,9340552,2,120,,
9340553,9340553,2,120,,
9340554,9340554,2,120,,
9340555,9340555,2,120,,
9340556,9340556,2,120,,
9340557,9340557,2,120,,
9340561,9340561,2,120,,
9340562,9340562,2,120,,
9340563,9340563,2,120,,
9340567,9340567,2,120,,
9340568,9340568,2,120,,
9340569,9340569,2,120,,
9340570,9340570,2,120,,
9340571,9340571,2,120,,
9340572,9340572,2,120,,
9340573,9340573,2,120,,
9340577,9340577,2,120,,
9340578,9340578,2,120,,
9340579,9340579,2,120,,
9340581,9340581,2,120,,
9340582,9340582,2,120,,
9340583,9340583,2,120,,
9340584,9340584,2,120,,
9340585,9340585,2,120,,
9340586,9340586,2,120,,
9340587,9340587,2,120,,
9340588,9340588,2,120,,
9340590,9340590,2,120,,
9340591,9340591,2,120,,
9340592,9340592,2,120,,
9340593,9340593,2,120,,
9340594,9340594,2,120,,
9340595,9340595,2,120,,
9340596,9340596,2,120,,
9340597,9340597,2,120,,
9340598,9340598,2,120,,
9340599,9340599,2,120,,
9340600,9340600,2,120,,
9340601,9340601,2,120,,
9340603,9340603,2,120,,
9340604,9340604,2,120,,
9340605,9340605,2,120,,
9340606,9340606,2,120,,
9340607,9340607,2,120,,
9340608,9340608,2,120,,
9340609,9340609,2,120,,
9340610,9340610,2,120,,
9340611,9340611,2,120,,
9340612,9340612,2,120,,
9340613,9340613,2,120,,
9340614,9340614,2,120,,
9340615,9340615,2,120,,
9340616,9340616,2,120,,
9340617,9340617,2,120,,
9340618,9340618,2,120,,
9340619,9340619,2,120,,
9340620,9340620,2,120,,
9340621,9340621,2,120,,
9340622,9340622,2,120,,
9340625,9340625,2,120,,
9340626,9340626,2,120,,
9340627,9340627,2,120,,
9340628,9340628,2,120,,
9340629,9340629,2,120,,
9340630,9340630,2,120,,
9340632,9340632,2,120,,
9340633,9340633,2,120,,
9340634,9340634,2,120,,
9340635,9340635,2,120,,
9340636,9340636,2,120,,
9340638,9340638,2,120,,
9340639,9340639,2,120,,
9340640,9340640,2,120,,
9340641,9340641,2,120,,
9340642,9340642,2,120,,
9340644,9340644,2,120,,
9340645,9340645,2,120,,
9340646,9340646,2,120,,
9340647,9340647,2,120,,
9340649,9340649,2,120,,
9340650,9340650,2,120,,
9340651,9340651,2,120,,
9340653,9340653,2,120,,
9340654,9340654,2,120,,
9340655,9340655,2,120,,
9340656,9340656,2,120,,
9340658,9340658,2,120,,
9340659,9340659,2,120,,
9340660,9340660,2,120,,
9340661,9340661,2,120,,
9340662,9340662,2,120,,
9340663,9340663,2,120,,
9340664,9340664,2,120,,
9340665,9340665,2,120,,
9340666,9340666,2,120,,
9340667,9340667,2,120,,
9340668,9340668,2,120,,
9340670,9340670,2,120,,
9340671,9340671,2,120,,
9340672,9340672,2,120,,
9340673,9340673,2,120,,
9340675,9340675,2,120,,
9340676,9340676,2,120,,
9340677,9340677,2,120,,
9340679,9340679,2,120,,
9340680,9340680,2,120,,
9340681,9340681,2,120,,
9340682,9340682,2,120,,
9340683,9340683,2,120,,
9340684,9340684,2,120,,
9340685,9340685,2,120,,
9340686,9340686,2,120,,
9340687,9340687,2,120,,
9340688,9340688,2,120,,
9340689,9340689,2,120,,
9340690,9340690,2,120,,
9340691,9340691,2,120,,
9340692,9340692,2,120,,
9340693,9340693,2,120,,
9340694,9340694,2,120,,
9340695,9340695,2,120,,
9340698,9340698,2,120,,
9340699,9340699,2,120,,
9340700,9340700,2,120,,
9340701,9340701,2,120,,
9340702,9340702,2,120,,
9340703,9340703,2,120,,
9340705,9340705,2,120,,
9340706,9340706,2,120,,
9340707,9340707,2,120,,
9340708,9340708,2,120,,
9340709,9340709,2,120,,
9340710,9340710,2,120,,
9340712,9340712,2,120,,
9340713,9340713,2,120,,
9340714,9340714,2,120,,
9340715,9340715,2,120,,
9340716,9340716,2,120,,
9340717,9340717,2,120,,
9340718,9340718,2,120,,
9340719,9340719,2,120,,
9340720,9340720,2,120,,
9340721,9340721,2,120,,
9340723,9340723,2,120,,
9340724,9340724,2,120,,
9340726,9340726,2,120,,
9340727,9340727,2,120,,
9340728,9340728,2,120,,
9340729,9340729,2,120,,
9340730,9340730,2,120,,
9340733,9340733,2,120,,
9340734,9340734,2,120,,
9340735,9340735,2,120,,
9340736,9340736,2,120,,
9340737,9340737,2,120,,
9340738,9340738,2,120,,
9340739,9340739,2,120,,
9340740,9340740,2,120,,
9340741,9340741,2,120,,
9340742,9340742,2,120,,
9340743,9340743,2,120,,
9340744,9340744,2,120,,
9340745,9340745,2,120,,
9340746,9340746,2,120,,
9340747,9340747,2,120,,
9340748,9340748,2,120,,
9340750,9340750,2,120,,
9340751,9340751,2,120,,
9340752,9340752,2,120,,
9340754,9340754,2,120,,
9340755,9340755,2,120,,
9340756,9340756,2,120,,
9340757,9340757,2,120,,
9340758,9340758,2,120,,
9340759,9340759,2,120,,
9340760,9340760,2,120,,
9340761,9340761,2,120,,
9340762,9340762,2,120,,
9340763,9340763,2,120,,
9340766,9340766,2,120,,
9340768,9340768,2,120,,
9340769,9340769,2,120,,
9340770,9340770,2,120,,
9340772,9340772,2,120,,
9340775,9340775,2,120,,
9340776,9340776,2,120,,
9340778,9340778,2,120,,
9340779,9340779,2,120,,
9340780,9340780,2,120,,
9340781,9340781,2,120,,
9340782,9340782,2,120,,
9340783,9340783,2,120,,
9340785,9340785,2,120,,
9340786,9340786,2,120,,
9340787,9340787,2,120,,
9340792,9340792,2,120,,
9340793,9340793,2,120,,
9340794,9340794,2,120,,
9340804,9340804,2,120,,
9340805,9340805,2,120,,
9340806,9340806,2,120,,
9340807,9340807,2,120,,
9340808,9340808,2,120,,
9340809,9340809,2,120,,
9340810,9340810,2,120,,
9340811,9340811,2,120,,
9340813,9340813,2,120,,
9340814,9340814,2,120,,
9340815,9340815,2,120,,
9340818,9340818,2,120,,
9340819,9340819,2,120,,
9340820,9340820,2,120,,
9340821,9340821,2,120,,
9340822,9340822,2,120,,
9340824,9340824,2,120,,
9340829,9340829,2,120,,
9340830,9340830,2,120,,
9340831,9340831,2,120,,
9340832,9340832,2,120,,
9340833,9340833,2,120,,
9340834,9340834,2,120,,
9340835,9340835,2,120,,
9340836,9340836,2,120,,
9340837,9340837,2,120,,
9340841,9340841,2,120,,
9340842,9340842,2,120,,
9340843,9340843,2,120,,
9340847,9340847,2,120,,
9340848,9340848,2,120,,
9340852,9340852,2,120,,
9340853,9340853,2,120,,
9340859,9340859,2,120,,
9340860,9340860,2,120,,
9340861,9340861,2,120,,
9340869,9340869,2,120,,
9340870,9340870,2,120,,
9340871,9340871,2,120,,
9340872,9340872,2,120,,
9340873,9340873,2,120,,
9340874,9340874,2,120,,
9340875,9340875,2,120,,
9340876,9340876,2,120,,
9340877,9340877,2,120,,
9340878,9340878,2,120,,
9340879,9340879,2,120,,
9340885,9340885,2,120,,
9340887,9340887,2,120,,
9340888,9340888,2,120,,
9340892,9340892,2,120,,
9340893,9340893,2,120,,
9340894,9340894,2,120,,
9340898,9340898,2,120,,
9340903,9340903,2,120,,
9340904,9340904,2,120,,
9340905,9340905,2,120,,
9340906,9340906,2,120,,
9340907,9340907,2,120,,
9340908,9340908,2,120,,
9340909,9340909,2,120,,
9340910,9340910,2,120,,
9340911,9340911,2,120,,
9340912,9340912,2,120,,
9340913,9340913,2,120,,
9340914,9340914,2,120,,
9340918,9340918,2,120,,
9340921,9340921,2,120,,
9340928,9340928,2,120,,
9340929,9340929,2,120,,
9340930,9340930,2,120,,
9340931,9340931,2,120,,
9340932,9340932,2,120,,
9340933,9340933,2,120,,
9340935,9340935,2,120,,
9340936,9340936,2,120,,
9340943,9340943,2,120,,
9340944,9340944,2,120,,
9340945,9340945,2,120,,
9340946,9340946,2,120,,
9340947,9340947,2,120,,
9340950,9340950,2,120,,
9340955,9340955,2,120,,
9340956,9340956,2,120,,
9340957,9340957,2,120,,
9340962,9340962,2,120,,
9340963,9340963,2,120,,
9340964,9340964,2,120,,
9340965,9340965,2,120,,
9340966,9340966,2,120,,
9340972,9340972,2,120,,
9340973,9340973,2,120,,
9340974,9340974,2,120,,
9340975,9340975,2,120,,
9340979,9340979,2,120,,
9340984,9340984,2,120,,
9340985,9340985,2,120,,
9340986,9340986,2,120,,
9340989,9340989,2,120,,
9340990,9340990,2,120,,
9340991,9340991,2,120,,
9340992,9340992,2,120,,
9340993,9340993,2,120,,
9340994,9340994,2,120,,
9340995,9340995,2,120,,
9340998,9340998,2,120,,
9341002,9341002,2,120,,
9341003,9341003,2,120,,
9341004,9341004,2,120,,
9341007,9341007,2,120,,
9341008,9341008,2,120,,
9341009,9341009,2,120,,
9341011,9341011,2,120,,
9341014,9341014,2,120,,
9341018,9341018,2,120,,
9341023,9341023,2,120,,
9341024,9341024,2,120,,
9341025,9341025,2,120,,
9341026,9341026,2,120,,
9341027,9341027,2,120,,
9341028,9341028,2,120,,
9341032,9341032,2,120,,
9341033,9341033,2,120,,
9341037,9341037,2,120,,
9341038,9341038,2,120,,
9341039,9341039,2,120,,
9341040,9341040,2,120,,
9341046,9341046,2,120,,
9341047,9341047,2,120,,
9341048,9341048,2,120,,
9341049,9341049,2,120,,
9341055,9341055,2,120,,
9341056,9341056,2,120,,
9341057,9341057,2,120,,
9341062,9341062,2,120,,
9341063,9341063,2,120,,
9341064,9341064,2,120,,
9341069,9341069,2,120,,
9341070,9341070,2,120,,
9341071,9341071,2,120,,
9341072,9341072,2,120,,
9341073,9341073,2,120,,
9341074,9341074,2,120,,
9341078,9341078,2,120,,
9341081,9341081,2,120,,
9341101,9341101,2,120,,
9341102,9341102,2,120,,
9341103,9341103,2,120,,
9341104,9341104,2,120,,
9341105,9341105,2,120,,
9341106,9341106,2,120,,
9341107,9341107,2,120,,
9341108,9341108,2,120,,
9341109,9341109,2,120,,
9341110,9341110,2,120,,
9341111,9341111,2,120,,
9341112,9341112,2,120,,
9341113,9341113,2,120,,
9341114,9341114,2,120,,
9341115,9341115,2,120,,
9341116,9341116,2,120,,
9341118,9341118,2,120,,
9341120,9341120,2,120,,
9341121,9341121,2,120,,
9341122,9341122,2,120,,
9341123,9341123,2,120,,
9341124,9341124,2,120,,
9341125,9341125,2,120,,
9341126,9341126,2,120,,
9341127,9341127,2,120,,
9341128,9341128,2,120,,
9341129,9341129,2,120,,
9341130,9341130,2,120,,
9341131,9341131,2,120,,
9341132,9341132,2,120,,
9341133,9341133,2,120,,
